movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
movie_11,user_1140,5.0,1010542394,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,39.0,25.0,930.0,928.0,912.0,25,1972,25.99,3.84,1.03,Romance,Drama,Comedy,Thriller,Mystery
movie_110,user_3743,5.0,945875887,1,1995,Action,Drama,War,11637,4.04,0.97,466.0,358.0,858.0,799.0,52.0,100,1993,6.09,3.44,1.09,Drama,Thriller,Comedy,Action,Crime
movie_111,user_22003,5.0,855074532,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,535.0,720.0,507.0,260.0,830.0,26,1994,3.73,4.0,0.69,Action,Thriller,Adventure,Comedy,Romance
movie_14,user_9985,3.0,854032483,0,1995,Drama,,,1278,3.39,0.92,52.0,608.0,36.0,25.0,17.0,18,1995,0.5,3.61,0.78,Drama,Comedy,Romance,Thriller,Adventure
movie_140,user_27073,3.0,1040236073,0,1996,Drama,Romance,,1103,3.29,1.03,74.0,587.0,105.0,224.0,302.0,53,1981,21.31,3.91,0.77,Romance,Drama,Comedy,Musical,Thriller
movie_145,user_22003,4.0,856299944,1,1995,Action,Comedy,Crime,2561,3.25,0.98,588.0,161.0,39.0,515.0,233.0,63,1993,3.49,4.17,0.64,Drama,Thriller,Action,Comedy,Crime
movie_145,user_3743,2.5,1053707718,0,1995,Action,Comedy,Crime,2561,3.25,0.98,504.0,165.0,521.0,585.0,587.0,27,1992,5.3,3.11,1.1,Comedy,Thriller,Drama,Action,Sci-Fi
movie_160,user_23719,3.0,841991956,0,1995,Action,Adventure,Mystery,3235,2.6,1.01,50.0,21.0,300.0,253.0,318.0,17,1993,1.9,3.35,0.79,Crime,Drama,Thriller,Comedy,Action
movie_163,user_27741,3.0,957029272,0,1995,Action,Romance,Western,3058,3.44,0.94,509.0,9.0,302.0,308.0,214.0,28,1992,5.4,4.57,0.63,Drama,Thriller,Crime,Comedy,Romance
movie_165,user_18044,1.0,841668170,0,1995,Action,Crime,Thriller,7392,3.5,0.89,590.0,296.0,592.0,,,4,1991,2.63,3.75,1.26,Thriller,Crime,Drama,Action,Adventure
movie_17,user_9985,5.0,854032402,1,1995,Drama,Romance,,4556,3.97,0.94,1.0,780.0,141.0,,,5,1995,0.55,3.6,0.55,Adventure,Comedy,Action,Sci-Fi,Thriller
movie_193,user_29056,0.5,1155046026,0,1995,Drama,,,1579,2.24,1.19,260.0,1.0,653.0,353.0,923.0,24,1991,11.48,2.42,1.56,Action,Drama,Adventure,Fantasy,Comedy
movie_196,user_27073,3.0,1041116586,0,1995,Horror,Sci-Fi,,2957,2.85,0.98,188.0,253.0,168.0,236.0,613.0,80,1985,18.54,3.8,0.77,Romance,Drama,Comedy,Thriller,Fantasy
movie_231,user_20073,4.5,1177856685,1,1994,Adventure,Comedy,,7051,2.93,1.21,1.0,377.0,356.0,589.0,165.0,29,1993,3.58,3.4,0.79,Thriller,Action,Crime,Drama,Sci-Fi
movie_235,user_14018,5.0,1355032950,1,1994,Comedy,Drama,,3605,3.64,0.96,480.0,593.0,296.0,750.0,318.0,6,1988,11.98,4.25,0.69,Thriller,Crime,Drama,Comedy,Action
movie_24,user_20327,4.0,948342094,1,1995,Drama,Sci-Fi,,1737,3.17,1.05,785.0,223.0,541.0,318.0,337.0,37,1992,9.39,4.08,0.98,Thriller,Action,Drama,Adventure,Crime
movie_25,user_3818,5.0,947113781,1,1995,Drama,Romance,,4684,3.69,1.04,300.0,377.0,288.0,319.0,535.0,69,1990,12.53,3.57,0.99,Drama,Thriller,Crime,Comedy,Action
movie_252,user_14117,1.0,837050798,0,1994,Comedy,Romance,,2189,3.22,0.85,337.0,236.0,500.0,39.0,160.0,42,1993,1.46,3.69,1.3,Drama,Comedy,Action,Thriller,Adventure
movie_253,user_24880,2.0,837107880,0,1994,Drama,Horror,,6010,3.5,0.94,10.0,593.0,434.0,457.0,292.0,21,1993,1.83,3.86,1.15,Thriller,Action,Adventure,Comedy,Crime
movie_261,user_12670,0.5,1105951823,0,1994,Drama,,,2233,3.63,0.95,296.0,,,,,14,1981,23.42,1.68,1.03,Thriller,Crime,Drama,Comedy,
movie_265,user_8205,4.0,832372694,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,515.0,593.0,457.0,266.0,253.0,21,1993,1.66,3.95,0.8,Drama,Adventure,Thriller,Romance,Crime
movie_266,user_14117,3.0,837050670,0,1994,Drama,Romance,War,3492,3.48,1.03,160.0,364.0,34.0,356.0,288.0,32,1993,1.55,3.72,1.3,Drama,Thriller,Action,Adventure,Comedy
movie_273,user_18044,3.0,841669024,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,6.0,555.0,551.0,151.0,509.0,69,1993,1.48,3.3,0.9,Thriller,Drama,Action,Crime,Romance
movie_275,user_5604,1.0,965370267,0,1994,Comedy,,,331,2.76,0.94,216.0,196.0,44.0,724.0,333.0,100,1994,1.11,2.19,1.0,Action,Thriller,Adventure,Comedy,Sci-Fi
movie_288,user_12670,0.5,1105956455,0,1994,Action,Crime,Thriller,5165,3.24,1.18,50.0,180.0,968.0,527.0,671.0,32,1987,16.88,2.03,1.34,Comedy,Thriller,Drama,Sci-Fi,Crime
movie_288,user_29056,2.5,1155046788,0,1994,Action,Crime,Thriller,5165,3.24,1.18,296.0,541.0,590.0,592.0,260.0,33,1991,9.94,2.45,1.65,Action,Drama,Thriller,Adventure,Fantasy
movie_29,user_12670,3.5,1105957012,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,562.0,50.0,180.0,968.0,527.0,36,1988,16.03,2.0,1.36,Comedy,Drama,Thriller,Sci-Fi,Crime
movie_292,user_5114,2.5,1150970399,0,1995,Action,Drama,Sci-Fi,5649,3.4,0.86,500.0,329.0,858.0,364.0,47.0,30,1992,6.02,3.58,0.64,Drama,Thriller,Action,Adventure,Sci-Fi
movie_300,user_12415,3.0,843764613,0,1994,Drama,,,4445,3.68,0.82,589.0,364.0,292.0,480.0,356.0,21,1993,1.63,3.76,0.89,Action,Thriller,Drama,Adventure,Crime
movie_303,user_5604,3.0,965368271,0,1995,Action,Thriller,Western,1485,3.06,0.94,597.0,45.0,784.0,380.0,367.0,94,1994,2.64,3.05,1.24,Comedy,Thriller,Action,Drama,Crime
movie_318,user_3431,5.0,844237353,1,1994,Crime,Drama,,13826,4.45,0.72,292.0,329.0,356.0,457.0,316.0,19,1993,1.78,4.05,1.08,Thriller,Drama,Action,Adventure,Crime
movie_327,user_29844,5.0,968358485,1,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,319.0,,,,,2,1993,0.71,3.5,0.71,Thriller,Drama,Comedy,,
movie_333,user_7073,5.0,987003378,1,1995,Comedy,,,2284,3.34,1.09,1.0,858.0,,,,2,1983,16.26,5.0,0.0,Adventure,Fantasy,Crime,Children,Drama
movie_339,user_27073,4.0,1040235809,1,1995,Comedy,Romance,,5030,3.52,0.92,539.0,380.0,597.0,509.0,351.0,44,1978,22.43,3.91,0.8,Romance,Drama,Comedy,Musical,Thriller
movie_34,user_11361,4.0,830778039,1,1995,Children,Drama,,7042,3.63,1.11,185.0,339.0,316.0,595.0,10.0,16,1993,1.49,3.62,0.72,Action,Adventure,Thriller,Romance,Musical
movie_34,user_21898,2.0,1081397605,0,1995,Children,Drama,,7042,3.63,1.11,165.0,377.0,608.0,780.0,260.0,58,1992,7.11,3.58,0.74,Comedy,Action,Thriller,Drama,Adventure
movie_344,user_19613,2.0,928110071,0,1994,Comedy,,,8273,2.98,1.11,539.0,11.0,367.0,50.0,296.0,90,1991,10.75,2.92,0.89,Action,Thriller,Crime,Drama,Comedy
movie_345,user_4055,3.5,1376233409,1,1994,Comedy,Drama,,2263,3.66,1.0,261.0,910.0,70.0,236.0,145.0,78,1989,13.27,3.62,0.59,Comedy,Thriller,Drama,Action,Romance
movie_349,user_11361,5.0,830777925,1,1994,Action,Crime,Drama,6309,3.64,0.81,590.0,,,,,3,1993,2.65,3.33,0.58,Adventure,Western,Drama,,
movie_349,user_9193,4.0,962257033,1,1994,Action,Crime,Drama,6309,3.64,0.81,474.0,628.0,457.0,589.0,924.0,18,1985,15.98,3.94,1.0,Thriller,Crime,Drama,Action,Sci-Fi
movie_350,user_23926,3.0,833210306,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,508.0,587.0,480.0,261.0,17.0,61,1991,10.24,3.3,0.8,Drama,Thriller,Action,Adventure,Comedy
movie_353,user_29269,4.0,1142593154,1,1994,Action,Crime,Fantasy,3640,3.5,1.0,345.0,342.0,520.0,,,4,1993,0.58,3.25,1.19,Comedy,Drama,,,
movie_356,user_2202,4.0,1167818887,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,593.0,527.0,150.0,110.0,780.0,14,1990,14.75,2.89,1.77,Drama,Thriller,Action,Adventure,War
movie_356,user_7661,2.5,1323253472,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,47.0,296.0,293.0,260.0,,6,1991,7.31,3.17,0.98,Thriller,Action,Crime,Drama,Sci-Fi
movie_36,user_8597,1.0,951148659,0,1995,Crime,Drama,,4547,3.94,0.9,492.0,800.0,34.0,110.0,527.0,13,1994,1.39,3.15,1.07,Drama,Mystery,War,Action,Western
movie_364,user_12202,4.0,849975770,1,1994,Adventure,Animation,Children,8464,3.78,0.93,26.0,36.0,141.0,96.0,781.0,27,1995,1.01,3.81,0.83,Adventure,Thriller,Drama,Comedy,Action
movie_364,user_22328,4.5,1226721545,1,1994,Adventure,Animation,Children,8464,3.78,0.93,47.0,593.0,780.0,1.0,858.0,7,1986,13.09,4.43,0.84,Thriller,Adventure,Crime,Comedy,Action
movie_377,user_22003,4.0,856299760,1,1994,Action,Romance,Thriller,9053,3.49,0.94,527.0,446.0,457.0,349.0,474.0,51,1993,3.85,4.16,0.67,Thriller,Drama,Action,Crime,Comedy
movie_380,user_20919,4.0,968417706,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,480.0,555.0,969.0,474.0,161.0,26,1988,14.2,3.77,1.14,Thriller,Adventure,Action,Drama,Sci-Fi
movie_4,user_27073,2.5,1096133021,0,1995,Comedy,Drama,Romance,610,2.87,1.09,230.0,489.0,452.0,832.0,376.0,100,1992,7.79,3.48,0.59,Thriller,Drama,Action,Crime,Comedy
movie_41,user_20893,4.0,939051282,1,1995,Drama,War,,1033,3.79,0.94,296.0,527.0,,,,4,1993,0.58,3.5,1.29,Drama,Thriller,Crime,War,Comedy
movie_41,user_23719,5.0,841992386,1,1995,Drama,War,,1033,3.79,0.94,247.0,319.0,497.0,50.0,21.0,24,1993,1.94,3.33,1.01,Crime,Drama,Comedy,Thriller,Action
movie_44,user_3743,2.5,1053708056,0,1995,Action,Adventure,Fantasy,2293,2.64,1.1,62.0,504.0,165.0,521.0,585.0,33,1993,4.86,3.02,1.03,Drama,Comedy,Thriller,Action,Sci-Fi
movie_442,user_22003,4.0,856300682,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,259.0,165.0,531.0,23.0,364.0,90,1993,2.99,4.1,0.64,Drama,Thriller,Action,Crime,Comedy
movie_454,user_16189,3.0,901582263,0,1993,Drama,Thriller,,5500,3.51,0.81,111.0,593.0,919.0,969.0,589.0,85,1981,19.86,3.63,1.15,Drama,Romance,Comedy,Thriller,Action
movie_457,user_18044,4.0,841668270,1,1993,Thriller,,,10736,3.97,0.78,593.0,153.0,590.0,296.0,592.0,12,1993,2.0,3.25,1.22,Crime,Thriller,Action,Adventure,Drama
movie_457,user_3818,3.0,947112735,0,1993,Thriller,,,10736,3.97,0.78,535.0,446.0,213.0,111.0,908.0,54,1988,13.94,3.7,0.96,Drama,Thriller,Crime,Comedy,Mystery
movie_477,user_14117,5.0,837051493,1,1993,Drama,Musical,,982,3.54,0.85,431.0,45.0,280.0,594.0,381.0,86,1993,6.28,3.79,1.32,Drama,Comedy,Thriller,Romance,Action
movie_477,user_22357,4.0,947276402,1,1993,Drama,Musical,,982,3.54,0.85,919.0,549.0,593.0,474.0,588.0,93,1989,13.43,3.77,0.98,Drama,Comedy,Romance,Crime,Thriller
movie_48,user_15398,3.0,833272163,0,1995,Animation,Children,Drama,2834,2.94,1.06,41.0,417.0,307.0,364.0,260.0,76,1994,2.24,2.96,0.87,Drama,Comedy,Romance,Adventure,Thriller
movie_480,user_22307,4.0,966092704,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,671.0,741.0,32.0,29.0,589.0,12,1979,18.35,4.58,0.67,Sci-Fi,Action,Adventure,Thriller,Mystery
movie_480,user_4055,3.5,1245739339,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593.0,356.0,296.0,899.0,,6,1982,17.92,3.67,0.75,Comedy,Thriller,Romance,Crime,Drama
movie_482,user_22357,3.0,964999576,0,1994,Crime,Drama,Thriller,584,3.43,0.99,78.0,766.0,364.0,493.0,616.0,100,1988,14.41,3.65,0.95,Drama,Comedy,Romance,Crime,Thriller
movie_50,user_18044,4.0,841668508,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,34.0,589.0,300.0,480.0,110.0,35,1993,1.49,3.37,0.91,Drama,Action,Thriller,Crime,Adventure
movie_50,user_24441,4.0,1293838239,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,608.0,260.0,150.0,296.0,457.0,13,1988,15.21,4.15,0.43,Thriller,Comedy,Sci-Fi,Adventure,Drama
movie_500,user_25129,1.0,1376955040,0,1993,Comedy,Drama,,7349,3.39,0.96,590.0,150.0,492.0,348.0,515.0,73,1967,23.82,4.21,0.86,Drama,Romance,Comedy,Thriller,Crime
movie_509,user_23926,3.0,833222881,0,1993,Drama,Romance,,3720,3.71,1.05,28.0,720.0,534.0,369.0,515.0,100,1992,8.39,3.15,0.8,Drama,Thriller,Romance,Comedy,Action
movie_514,user_8228,5.0,950720474,1,1994,Comedy,,,1038,3.5,0.86,318.0,260.0,,,,4,1990,9.04,3.5,1.91,Action,Sci-Fi,Adventure,Crime,Drama
movie_515,user_8205,4.0,832372679,1,1993,Drama,Romance,,2286,3.91,0.9,593.0,457.0,266.0,253.0,208.0,20,1993,1.7,3.95,0.83,Drama,Adventure,Thriller,Crime,Sci-Fi
movie_52,user_10585,4.0,1040244059,1,1995,Comedy,Drama,Romance,2033,3.54,0.91,440.0,588.0,342.0,223.0,34.0,20,1986,18.16,4.1,0.91,Comedy,Drama,Romance,Children,Musical
movie_52,user_27073,3.0,1102375172,0,1995,Comedy,Drama,Romance,2033,3.54,0.91,230.0,489.0,452.0,832.0,376.0,100,1992,7.8,3.38,0.62,Thriller,Action,Drama,Crime,Comedy
movie_521,user_3743,3.5,1053630120,1,1993,Crime,Thriller,,500,3.34,0.95,585.0,587.0,524.0,514.0,627.0,24,1992,5.61,3.06,1.16,Comedy,Drama,Thriller,Action,Sci-Fi
movie_522,user_2084,3.0,1246789321,0,1992,Action,Drama,,271,3.57,0.89,551.0,,,,,42,1993,4.21,1.42,0.79,Musical,Fantasy,Children,Animation,
movie_529,user_5446,3.5,1386719786,1,1993,Drama,,,2358,3.83,0.82,163.0,62.0,919.0,253.0,329.0,65,1988,13.78,3.59,1.07,Drama,Adventure,Action,Thriller,Comedy
movie_534,user_22357,4.0,964227247,1,1993,Drama,Romance,,1047,3.88,0.91,678.0,599.0,877.0,858.0,152.0,100,1990,11.91,3.74,0.92,Drama,Comedy,Crime,Romance,Thriller
movie_553,user_4822,4.5,1141117505,1,1993,Action,Drama,Western,3208,3.68,0.92,290.0,555.0,908.0,562.0,125.0,62,1992,6.97,4.05,0.49,Drama,Thriller,Comedy,Crime,Action
movie_58,user_21469,5.0,874363514,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,230.0,527.0,608.0,908.0,920.0,22,1980,18.51,4.14,0.94,Drama,Thriller,Crime,Romance,Mystery
movie_587,user_15398,3.0,833272855,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.0,474.0,279.0,377.0,312.0,589.0,100,1994,2.06,2.97,0.92,Drama,Romance,Comedy,Action,Thriller
movie_588,user_14117,5.0,837050171,1,1992,Adventure,Animation,Children,8980,3.67,0.92,344.0,380.0,296.0,590.0,592.0,7,1993,2.45,3.71,1.6,Thriller,Comedy,Action,Adventure,Crime
movie_589,user_5365,4.0,887903943,1,1991,Action,Sci-Fi,,11483,3.94,0.9,34.0,942.0,954.0,931.0,908.0,87,1980,21.01,4.08,0.93,Drama,Comedy,Thriller,Romance,Mystery
movie_593,user_5604,4.0,965365989,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,50.0,318.0,1.0,842.0,370.0,6,1991,9.34,4.5,0.55,Crime,Comedy,Drama,Action,Thriller
movie_593,user_6318,3.0,1150916201,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,356.0,352.0,372.0,724.0,18.0,45,1992,8.73,3.79,1.62,Comedy,Drama,Thriller,Action,Romance
movie_594,user_15398,4.0,833273104,1,1937,Animation,Children,Drama,3902,3.61,0.97,384.0,474.0,279.0,377.0,312.0,100,1994,2.11,2.94,0.9,Drama,Action,Thriller,Romance,Sci-Fi
movie_594,user_3743,4.0,971537153,1,1937,Animation,Children,Drama,3902,3.61,0.97,508.0,147.0,22.0,595.0,94.0,100,1993,6.07,3.55,1.11,Drama,Thriller,Comedy,Action,Romance
movie_6,user_29056,3.5,1155061239,1,1995,Action,Crime,Thriller,5245,3.84,0.86,10.0,32.0,36.0,231.0,364.0,54,1991,10.96,2.69,1.65,Drama,Thriller,Action,Adventure,Crime
movie_60,user_8909,3.0,965177380,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,10.0,349.0,514.0,539.0,537.0,35,1993,1.35,3.94,0.91,Drama,Comedy,Thriller,Crime,Romance
movie_606,user_5604,2.0,965369913,0,1995,Fantasy,Horror,,340,2.52,1.12,216.0,196.0,44.0,724.0,333.0,100,1994,1.22,2.35,1.1,Thriller,Comedy,Action,Adventure,Sci-Fi
movie_647,user_12490,3.5,1064561747,1,1996,Action,Crime,Drama,1719,3.57,0.84,491.0,724.0,361.0,408.0,207.0,100,1991,11.69,3.6,0.42,Drama,Comedy,Action,Romance,Thriller
movie_671,user_12670,3.5,1105954100,1,1996,Comedy,Sci-Fi,,1382,3.65,1.08,665.0,663.0,296.0,,,21,1985,19.85,1.74,1.22,Comedy,Drama,Thriller,Crime,War
movie_671,user_29056,3.0,1155087982,0,1996,Comedy,Sci-Fi,,1382,3.65,1.08,830.0,585.0,708.0,39.0,253.0,100,1990,12.79,3.13,1.53,Drama,Comedy,Thriller,Crime,Adventure
movie_69,user_19613,2.0,928108422,0,1995,Comedy,,,917,3.56,1.03,11.0,367.0,50.0,296.0,595.0,71,1991,12.0,2.94,0.95,Action,Thriller,Crime,Drama,Comedy
movie_691,user_144,1.0,952384893,0,1996,Comedy,Romance,,254,3.12,1.04,342.0,21.0,349.0,457.0,295.0,27,1985,18.59,3.37,1.5,Comedy,Thriller,Romance,Crime,Drama
movie_73,user_9193,3.0,962257424,0,1995,Drama,War,,670,3.77,1.06,919.0,541.0,707.0,288.0,349.0,27,1985,16.57,3.67,1.21,Thriller,Crime,Drama,Action,Sci-Fi
movie_733,user_3743,3.0,944956130,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,608.0,318.0,39.0,588.0,441.0,74,1993,3.47,3.25,1.17,Comedy,Thriller,Drama,Crime,Action
movie_741,user_5446,3.5,1386657620,1,1995,Animation,Sci-Fi,,1542,3.93,0.91,356.0,380.0,480.0,780.0,318.0,22,1989,11.2,4.16,0.81,Thriller,Action,Drama,Crime,Sci-Fi
movie_743,user_3756,3.0,849293747,0,1996,Comedy,,,1337,2.76,1.06,762.0,140.0,788.0,79.0,783.0,21,1995,0.44,3.9,0.89,Action,Thriller,Adventure,Romance,Drama
movie_784,user_5114,1.0,1150990586,0,1996,Comedy,Thriller,,3116,2.7,1.05,908.0,923.0,150.0,208.0,253.0,42,1990,10.71,3.57,0.62,Drama,Thriller,Adventure,Action,Romance
movie_788,user_22003,4.0,851618339,1,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,494.0,6.0,733.0,1.0,648.0,12,1995,0.51,4.0,0.74,Action,Thriller,Adventure,Romance,Comedy
movie_788,user_5604,3.0,965368054,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,45.0,784.0,380.0,367.0,70.0,82,1994,2.77,3.15,1.25,Thriller,Comedy,Action,Drama,Crime
movie_788,user_8909,2.0,965178058,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,580.0,370.0,380.0,316.0,10.0,50,1993,1.47,3.56,1.09,Drama,Comedy,Thriller,Action,Romance
movie_818,user_5604,2.0,965369344,0,1996,Comedy,,,637,2.63,1.12,216.0,196.0,44.0,724.0,333.0,100,1994,1.21,2.54,1.19,Thriller,Action,Comedy,Adventure,Drama
movie_830,user_29056,3.5,1155087979,1,1996,Comedy,,,1484,3.05,1.07,585.0,708.0,39.0,253.0,300.0,100,1990,12.79,3.1,1.55,Drama,Comedy,Thriller,Crime,Adventure
movie_858,user_29056,5.0,1155086357,1,1972,Crime,Drama,,8996,4.35,0.86,111.0,163.0,596.0,720.0,912.0,81,1990,13.07,2.77,1.64,Drama,Thriller,Action,Adventure,Crime
movie_861,user_3743,3.0,974053867,0,1992,Action,Comedy,Crime,543,3.47,0.95,804.0,784.0,372.0,89.0,586.0,100,1991,11.19,3.14,1.14,Drama,Comedy,Romance,Thriller,Action
movie_881,user_20327,3.0,948865920,0,1996,Children,Comedy,,242,2.77,1.14,999.0,590.0,520.0,186.0,344.0,80,1992,7.71,3.81,1.06,Thriller,Comedy,Action,Drama,Adventure
movie_900,user_1140,2.0,942180560,0,1951,Musical,Romance,,715,3.71,0.95,199.0,945.0,111.0,946.0,608.0,82,1976,22.55,3.8,1.13,Drama,Romance,Comedy,Thriller,Crime
movie_900,user_16189,4.0,901448849,1,1951,Musical,Romance,,715,3.71,0.95,933.0,260.0,508.0,954.0,953.0,68,1983,19.43,3.65,1.12,Drama,Romance,Comedy,Thriller,Action
movie_902,user_22357,3.0,944898765,0,1961,Drama,Romance,,2112,3.85,0.92,920.0,229.0,319.0,45.0,232.0,13,1990,15.47,4.15,1.01,Drama,Thriller,Comedy,Crime,Romance
movie_904,user_12203,5.0,968779002,1,1954,Mystery,Thriller,,3845,4.25,0.77,111.0,908.0,50.0,922.0,750.0,10,1973,20.0,4.1,1.29,Drama,Thriller,Mystery,Crime,Romance
movie_904,user_26989,5.0,1005515247,1,1954,Mystery,Thriller,,3845,4.25,0.77,707.0,913.0,902.0,,,5,1970,24.32,3.2,1.3,Drama,Thriller,Romance,Mystery,Crime
movie_908,user_17565,4.0,982992187,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,30.0,593.0,608.0,903.0,999.0,9,1988,13.71,3.89,0.93,Crime,Drama,Thriller,Comedy,Romance
movie_908,user_20922,4.0,1112634717,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,904.0,750.0,858.0,903.0,596.0,6,1963,18.64,3.75,1.37,Thriller,Mystery,Drama,Romance,Musical
movie_919,user_20919,3.0,968416264,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,2.0,260.0,110.0,,,5,1991,8.08,3.6,1.52,Action,Adventure,Sci-Fi,Fantasy,Children
movie_922,user_25129,5.0,1376610048,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,910.0,904.0,930.0,908.0,913.0,23,1963,22.25,4.17,1.13,Drama,Thriller,Romance,Mystery,Comedy
movie_968,user_5365,4.0,887902473,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,923.0,930.0,916.0,903.0,972.0,51,1987,16.72,3.92,1.04,Drama,Comedy,Thriller,Romance,Mystery
movie_1,user_19107,3.0,1112800155,0,1995,Adventure,Animation,Children,10759,3.91,0.89,592.0,457.0,356.0,2.0,7.0,45,1990,12.33,3.47,0.88,Drama,Thriller,Action,Comedy,Romance
movie_10,user_20037,5.0,840884411,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,356.0,434.0,316.0,593.0,231.0,15,1993,1.92,3.67,0.9,Adventure,Action,Thriller,Comedy,Romance
movie_110,user_9575,3.0,830973170,0,1995,Action,Drama,War,11637,4.04,0.97,747.0,671.0,590.0,296.0,,21,1992,5.51,2.95,1.12,Comedy,Drama,Sci-Fi,Thriller,Adventure
movie_111,user_6847,5.0,833991053,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,50.0,32.0,266.0,590.0,592.0,28,1993,1.62,3.96,0.84,Thriller,Crime,Drama,Adventure,Children
movie_145,user_24087,3.0,1132938191,0,1995,Action,Comedy,Crime,2561,3.25,0.98,551.0,778.0,10.0,364.0,588.0,68,1993,4.05,2.95,0.79,Thriller,Action,Drama,Adventure,Crime
movie_155,user_9485,4.0,950510622,1,1995,Adventure,Drama,War,271,3.44,0.96,507.0,159.0,1.0,334.0,661.0,100,1980,20.44,3.61,0.98,Drama,Thriller,Crime,Comedy,Romance
movie_165,user_21863,1.0,845457858,0,1995,Action,Crime,Thriller,7392,3.5,0.89,590.0,150.0,296.0,,,9,1993,2.18,3.0,1.22,Drama,Adventure,Thriller,Western,IMAX
movie_165,user_29673,3.5,1174022591,1,1995,Action,Crime,Thriller,7392,3.5,0.89,344.0,588.0,780.0,150.0,480.0,100,1993,7.88,2.73,0.86,Comedy,Adventure,Drama,Action,Thriller
movie_165,user_9900,3.0,837761985,0,1995,Action,Crime,Thriller,7392,3.5,0.89,588.0,296.0,,,,7,1992,2.3,3.43,0.79,Comedy,Thriller,Adventure,Musical,Crime
movie_193,user_23039,3.0,1424889732,0,1995,Drama,,,1579,2.24,1.19,455.0,585.0,345.0,509.0,539.0,90,1987,15.84,4.29,0.72,Drama,Comedy,Thriller,Romance,Adventure
movie_194,user_22411,2.0,1006847934,0,1995,Comedy,Drama,,1285,3.83,0.87,150.0,954.0,235.0,246.0,947.0,78,1976,22.85,3.51,0.8,Drama,Comedy,Thriller,Romance,Mystery
movie_198,user_22550,3.0,1376883371,0,1995,Action,Crime,Drama,1988,3.4,0.98,252.0,799.0,348.0,224.0,714.0,100,1993,4.21,3.15,0.31,Comedy,Romance,Drama,Thriller,Adventure
movie_208,user_7347,4.0,834286707,1,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,292.0,329.0,165.0,153.0,349.0,18,1993,1.85,3.39,0.61,Action,Thriller,Crime,Drama,Sci-Fi
movie_21,user_1889,5.0,834209986,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,41.0,198.0,440.0,16.0,348.0,51,1992,5.77,4.27,0.72,Drama,Crime,Thriller,Comedy,Romance
movie_21,user_29392,4.0,833241875,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,288.0,339.0,318.0,588.0,296.0,9,1993,2.18,3.78,0.83,Crime,Comedy,Thriller,Drama,Action
movie_224,user_18949,4.0,986761795,1,1995,Comedy,Drama,Romance,1882,3.46,0.93,665.0,492.0,350.0,345.0,597.0,65,1992,3.64,3.65,0.93,Drama,Comedy,Romance,Thriller,Crime
movie_256,user_24087,2.5,1132869862,0,1994,Comedy,Sci-Fi,,2181,2.73,1.02,377.0,592.0,353.0,293.0,6.0,20,1994,1.62,3.25,1.07,Action,Drama,Thriller,Crime,War
movie_26,user_3236,4.0,967922072,1,1995,Drama,,,581,3.63,0.94,62.0,151.0,991.0,590.0,531.0,23,1989,15.9,3.78,1.17,Drama,Crime,Action,Thriller,Adventure
